XDR_FIELD_NAME,XDR_DR_TYPE,XDR_FIELD_TYPE,XDR_FIELD_INDEX
OUT_TRUNKID,dr_pbx,4,78
PARTIAL_ID,dr_addvalue,4,114
PARTIAL_ID,dr_ismg,1,86
PARTIAL_ID,dr_sms,1,94
PARTIAL_NUM,dr_ggprs,4,77
PARTIAL_NUM,dr_gprs,4,59
PARTIAL_NUM,dr_in_gprs,1,50
PARTIAL_NUM,dr_in_gprs_old,1,50
PARTIAL_TOTAL,dr_ismg,1,87
PARTIAL_TOTAL,dr_sms,1,95
PARTIAL_TYPE_INDICATOR,dr_ggprs,4,61
PARTIAL_TYPE_INDICATOR,dr_in_gprs,4,36
PARTIAL_TYPE_INDICATOR,dr_in_gprs_old,4,36
PAY_REL_NUMBER,dr_ext,4,58
PDP_ADDRESS,dr_ggprs,4,55
PDP_ADDRESS,dr_gprs,4,53
PDP_ADDRESS,dr_in_gprs,4,54
PDP_ADDRESS,dr_in_gprs_old,4,54
PDP_TYPE,dr_ggprs,4,54
PDP_TYPE,dr_gprs,4,52
PDP_TYPE,dr_in_gprs,4,53
PDP_TYPE,dr_in_gprs_old,4,53
PID,dr_sms,4,57
PLAN_ID,dr_addvalue,4,9
PLAN_ID,dr_cbs,4,9
PLAN_ID,dr_ext,4,8
PLAN_ID,dr_ggprs,4,9
PLAN_ID,dr_gprs,4,9
PLAN_ID,dr_gsm,4,9
PLAN_ID,dr_ip,4,9
PLAN_ID,dr_ismg,4,9
PLAN_ID,dr_kj,4,9
PLAN_ID,dr_mms,4,9
PLAN_ID,dr_pbx,4,9
PLAN_ID,dr_sms,4,9
PLAN_ID,dr_wap,4,9
PLAN_ID,dr_wlan,4,9
PORT,dr_cbs,4,70
PRIORITY,dr_kj,4,51
PRIOR_LEVEL,dr_sms,4,46
PROCESS_TIME,dr_addvalue,5,91
PROCESS_TIME,dr_cbs,5,79
PROCESS_TIME,dr_ext,5,43
PROCESS_TIME,dr_ggprs,5,119
PROCESS_TIME,dr_gprs,5,112
PROCESS_TIME,dr_gsm,5,82
PROCESS_TIME,dr_ip,5,63
PROCESS_TIME,dr_ismg,5,61
PROCESS_TIME,dr_kj,5,64
PROCESS_TIME,dr_mms,5,69
PROCESS_TIME,dr_pbx,5,82
PROCESS_TIME,dr_sms,5,74
PROCESS_TIME,dr_wap,5,60
PROCESS_TIME,dr_wlan,5,60
PROCESS_TYPE,dr_in_gprs,2,24
PROCESS_TYPE,dr_in_gprs_old,2,24
PROCESS_TYPE,dr_scp,4,18
PROCESS_TYPE,dr_scp_old,4,18
PRODUCT_ID,dr_addvalue,4,7
PRODUCT_ID,dr_cbs,4,7
PRODUCT_ID,dr_domestic,4,3
PRODUCT_ID,dr_ext,4,6
PRODUCT_ID,dr_ggprs,4,7
PRODUCT_ID,dr_gprs,4,7
PRODUCT_ID,dr_gsm,4,7
PRODUCT_ID,dr_ip,4,7
PRODUCT_ID,dr_ismg,4,7
PRODUCT_ID,dr_kj,4,7
PRODUCT_ID,dr_mms,4,7
PRODUCT_ID,dr_pbx,4,7
PRODUCT_ID,dr_sms,4,7
PRODUCT_ID,dr_wap,4,7
PRODUCT_ID,dr_wlan,4,7
PROMOTION_PRODS,dr_addvalue,4,8
PROMOTION_PRODS,dr_cbs,4,8
PROMOTION_PRODS,dr_ext,4,7
PROMOTION_PRODS,dr_ggprs,4,8
PROMOTION_PRODS,dr_gprs,4,8
PROMOTION_PRODS,dr_gsm,4,8
PROMOTION_PRODS,dr_ip,4,8
PROMOTION_PRODS,dr_ismg,4,8
PROMOTION_PRODS,dr_kj,4,8
PROMOTION_PRODS,dr_mms,4,8
PROMOTION_PRODS,dr_pbx,4,8
PROMOTION_PRODS,dr_sms,4,8
PROMOTION_PRODS,dr_wap,4,8
PROMOTION_PRODS,dr_wlan,4,8
PROTOCAL_TYPE,dr_cbs,4,72
QCT,dr_in_gprs,2,64
QHT,dr_in_gprs,2,63
QOS_NEG_DELAY1,dr_ggprs,4,86
QOS_NEG_DELAY1,dr_gprs,4,68
QOS_NEG_DELAY2,dr_ggprs,4,102
QOS_NEG_DELAY2,dr_gprs,4,83
QOS_NEG_DELAY3,dr_gprs,4,98
QOS_NEG_MEAN1,dr_ggprs,4,89
QOS_NEG_MEAN1,dr_gprs,4,71
QOS_NEG_MEAN2,dr_ggprs,4,105
QOS_NEG_MEAN2,dr_gprs,4,86
QOS_NEG_MEAN3,dr_gprs,4,101
QOS_NEG_PEAK1,dr_ggprs,4,88
QOS_NEG_PEAK1,dr_gprs,4,70
QOS_NEG_PEAK2,dr_ggprs,4,104
QOS_NEG_PEAK2,dr_gprs,4,85
QOS_NEG_PEAK3,dr_gprs,4,100
QOS_NEG_PRECEDENCE1,dr_ggprs,4,87
QOS_NEG_PRECEDENCE1,dr_gprs,4,69
QOS_NEG_PRECEDENCE2,dr_ggprs,4,103
QOS_NEG_PRECEDENCE2,dr_gprs,4,84
QOS_NEG_PRECEDENCE3,dr_gprs,4,99
QOS_NEG_RELIABILITY1,dr_ggprs,4,85
QOS_NEG_RELIABILITY1,dr_gprs,4,67
QOS_NEG_RELIABILITY2,dr_ggprs,4,101
QOS_NEG_RELIABILITY2,dr_gprs,4,82
QOS_NEG_RELIABILITY3,dr_gprs,4,97
QOS_REQ_DELAY1,dr_ggprs,4,81
QOS_REQ_DELAY1,dr_gprs,4,63
QOS_REQ_DELAY2,dr_ggprs,4,97
QOS_REQ_DELAY2,dr_gprs,4,78
QOS_REQ_DELAY3,dr_gprs,4,93
QOS_REQ_MEAN1,dr_ggprs,4,84
QOS_REQ_MEAN1,dr_gprs,4,66
QOS_REQ_MEAN2,dr_ggprs,4,100
QOS_REQ_MEAN2,dr_gprs,4,81
QOS_REQ_MEAN3,dr_gprs,4,96
QOS_REQ_PEAK1,dr_ggprs,4,83
QOS_REQ_PEAK1,dr_gprs,4,65
QOS_REQ_PEAK2,dr_ggprs,4,99
QOS_REQ_PEAK2,dr_gprs,4,80
QOS_REQ_PEAK3,dr_gprs,4,95
QOS_REQ_PRECEDENCE1,dr_ggprs,4,82
QOS_REQ_PRECEDENCE1,dr_gprs,4,64
QOS_REQ_PRECEDENCE2,dr_ggprs,4,98
QOS_REQ_PRECEDENCE2,dr_gprs,4,79
QOS_REQ_PRECEDENCE3,dr_gprs,4,94
QOS_REQ_RELIABILITY1,dr_ggprs,4,80
QOS_REQ_RELIABILITY1,dr_gprs,4,62
QOS_REQ_RELIABILITY2,dr_ggprs,4,96
QOS_REQ_RELIABILITY2,dr_gprs,4,77
QOS_REQ_RELIABILITY3,dr_gprs,4,92
RAC,dr_ggprs,4,49
RAC,dr_gprs,4,47
RATE_PROD_ID,dr_addvalue,4,6
RATE_PROD_ID,dr_cbs,4,6
RATE_PROD_ID,dr_ext,4,5
RATE_PROD_ID,dr_ggprs,4,6
RATE_PROD_ID,dr_gprs,4,6
RATE_PROD_ID,dr_gsm,4,6
RATE_PROD_ID,dr_ip,4,6
RATE_PROD_ID,dr_ismg,4,6
RATE_PROD_ID,dr_kj,4,6
RATE_PROD_ID,dr_mms,4,6
RATE_PROD_ID,dr_pbx,4,6
RATE_PROD_ID,dr_sms,4,6
RATE_PROD_ID,dr_wap,4,6
RATE_PROD_ID,dr_wlan,4,6
RATING_FLAG,dr_addvalue,4,35
RATING_FLAG,dr_cbs,4,37
RATING_FLAG,dr_ggprs,4,26
RATING_FLAG,dr_gprs,4,25
RATING_FLAG,dr_gsm,4,34
RATING_FLAG,dr_ip,4,22
RATING_FLAG,dr_ismg,4,24
RATING_FLAG,dr_kj,4,21
RATING_FLAG,dr_mms,4,23
RATING_FLAG,dr_pbx,4,34
RATING_FLAG,dr_sms,4,22
RATING_FLAG,dr_wap,4,23
RATING_FLAG,dr_wlan,4,23
RATING_MIDDLE_INFO,dr_in_gprs,4,12
RATING_MIDDLE_INFO,dr_in_gprs_old,4,12
RATING_MIDDLE_INFO,dr_scp,4,26
RATING_MIDDLE_INFO,dr_scp_old,4,26
RATING_RES,dr_addvalue,4,23
RATING_RES,dr_cbs,4,26
RATING_RES,dr_ext,4,21
RATING_RES,dr_ggprs,4,25
RATING_RES,dr_gprs,4,24
RATING_RES,dr_gsm,4,22
RATING_RES,dr_ip,4,21
RATING_RES,dr_ismg,4,23
RATING_RES,dr_kj,4,20
RATING_RES,dr_mms,4,22
RATING_RES,dr_pbx,4,22
RATING_RES,dr_scp,4,9
RATING_RES,dr_scp_old,4,9
RATING_RES,dr_sms,4,21
RATING_RES,dr_wap,4,22
RATING_RES,dr_wlan,4,22
RATING_TIME_CHANGE,dr_in_gprs,1,62
RATING_TIME_CHANGE,dr_in_gprs_old,1,62
RECEIVE_ADDRESS,dr_mms,4,40
RECEIVE_MMSC_ID,dr_mms,4,53
RECEIVE_TIME,dr_mms,5,57
RECLAIM_FLAG,dr_cbs,1,104
RECLAIM_FLAG,dr_ismg,1,83
RECLAIM_FLAG,dr_kj,1,84
RECLAIM_FLAG,dr_mms,1,97
RECLAIM_FLAG,dr_wap,1,80
RECORD_TYPE,dr_domestic,1,7
RECORD_TYPE,dr_ggprs,4,42
RECORD_TYPE,dr_gprs,4,40
RECORD_TYPE,dr_hu,4,5
RECORD_TYPE,dr_ismg,4,40
RECORD_TYPE,dr_wap,4,41
REC_SEQ_NO,dr_ggprs,4,63
REC_SEQ_NO,dr_gprs,4,136
REC_SEQ_NO,dr_wlan,4,86
REDO_FLAG,dr_addvalue,4,96
REDO_FLAG,dr_cbs,4,73
REDO_FLAG,dr_ext,4,41
REDO_FLAG,dr_ggprs,4,117
REDO_FLAG,dr_gprs,4,117
REDO_FLAG,dr_gsm,4,90
REDO_FLAG,dr_ip,4,67
REDO_FLAG,dr_ismg,4,66
REDO_FLAG,dr_kj,4,68
REDO_FLAG,dr_mms,4,80
REDO_FLAG,dr_pbx,4,90
REDO_FLAG,dr_sms,4,79
REDO_FLAG,dr_vc,4,24
REDO_FLAG,dr_wap,4,64
REDO_FLAG,dr_wlan,4,64
REPORT_TYPE,dr_mms,4,62
RESERVE1,dr_addvalue,4,97
RESERVE1,dr_cbs,4,74
RESERVE1,dr_ext,4,46
RESERVE1,dr_ggprs,4,121
RESERVE1,dr_gprs,4,118
RESERVE1,dr_gsm,4,91
RESERVE1,dr_ip,4,68
RESERVE1,dr_ismg,4,67
RESERVE1,dr_kj,4,69
RESERVE1,dr_mms,4,81
RESERVE1,dr_pbx,4,91
RESERVE1,dr_sms,4,80
RESERVE1,dr_vc,4,25
RESERVE1,dr_wap,4,65
RESERVE1,dr_wlan,4,65
RESERVE2,dr_addvalue,4,98
RESERVE2,dr_cbs,4,75
RESERVE2,dr_ext,4,47
RESERVE2,dr_ggprs,4,122
RESERVE2,dr_gprs,4,119
RESERVE2,dr_gsm,4,92
RESERVE2,dr_ip,4,69
RESERVE2,dr_ismg,4,68
RESERVE2,dr_kj,4,70
RESERVE2,dr_mms,4,82
RESERVE2,dr_pbx,4,92
RESERVE2,dr_sms,4,81
RESERVE2,dr_vc,4,26
RESERVE2,dr_wap,4,66
RESERVE2,dr_wlan,4,66
RESERVE3,dr_addvalue,4,99
RESERVE3,dr_cbs,4,76
RESERVE3,dr_ext,4,48
RESERVE3,dr_ggprs,4,123
RESERVE3,dr_gprs,4,120
RESERVE3,dr_gsm,4,93
RESERVE3,dr_ip,4,70
RESERVE3,dr_ismg,4,69
RESERVE3,dr_kj,4,71
RESERVE3,dr_mms,4,83
RESERVE3,dr_pbx,4,93
RESERVE3,dr_sms,4,82
RESERVE3,dr_vc,4,27
RESERVE3,dr_wap,4,67
RESERVE3,dr_wlan,4,67
RESERVE4,dr_addvalue,4,100
RESERVE4,dr_cbs,4,77
RESERVE4,dr_ext,4,49
RESERVE4,dr_ggprs,4,124
RESERVE4,dr_gprs,4,121
RESERVE4,dr_gsm,4,94
RESERVE4,dr_ip,4,71
RESERVE4,dr_ismg,4,70
RESERVE4,dr_kj,4,72
RESERVE4,dr_mms,4,84
RESERVE4,dr_pbx,4,94
RESERVE4,dr_sms,4,83
RESERVE4,dr_vc,4,28
RESERVE4,dr_wap,4,68
RESERVE4,dr_wlan,4,68
RETRY_TIMES,dr_sms,4,67
ROAM_CARRIER,dr_wlan,4,49
ROAM_NET_TYPE,dr_ggprs,4,22
ROAM_NET_TYPE,dr_gprs,4,21
ROAM_NET_TYPE,dr_gsm,4,33
ROAM_NET_TYPE,dr_pbx,4,33
ROAM_TYPE,dr_addvalue,4,25
ROAM_TYPE,dr_cbs,4,27
ROAM_TYPE,dr_ggprs,4,69
ROAM_TYPE,dr_gprs,4,56
ROAM_TYPE,dr_gsm,4,24
ROAM_TYPE,dr_ip,4,55
ROAM_TYPE,dr_ismg,4,43
ROAM_TYPE,dr_kj,4,45
ROAM_TYPE,dr_mms,4,66
ROAM_TYPE,dr_pbx,4,24
ROAM_TYPE,dr_sms,4,50
ROAM_TYPE,dr_vc,4,23
ROAM_TYPE,dr_wap,4,46
ROAM_TYPE,dr_wlan,4,50
ROW_ID,dr_addvalue,4,122
ROW_ID,dr_cbs,4,110
ROW_ID,dr_domestic,4,11
ROW_ID,dr_ext,4,66
ROW_ID,dr_ggprs,4,152
ROW_ID,dr_gprs,4,146
ROW_ID,dr_gsm,4,116
ROW_ID,dr_hu,4,24
ROW_ID,dr_ip,4,85
ROW_ID,dr_ismg,4,93
ROW_ID,dr_kj,4,90
ROW_ID,dr_mms,4,103
ROW_ID,dr_pbx,4,113
ROW_ID,dr_sms,4,102
ROW_ID,dr_vc,4,37
ROW_ID,dr_wap,4,86
ROW_ID,dr_wlan,4,94
SAFE_LEVEL,dr_mms,4,64
SCP_ID,dr_addvalue,4,74
SCP_ID,dr_gsm,4,70
SCP_ID,dr_ip,4,48
SCP_ID,dr_pbx,4,70
SCP_ID,dr_vc,4,20
SENDER_CODE,dr_hu,4,6
SEND_ADDRESS,dr_mms,4,39
SEND_MMSC_ID,dr_mms,4,52
SEND_PRIORITY,dr_ismg,4,50
SEND_STATE,dr_ismg,4,49
SEND_STATUS,dr_mms,4,51
SEQUENCE_NO,dr_addvalue,4,63
SEQUENCE_NO,dr_cbs,4,60
SEQUENCE_NO,dr_ext,4,45
SEQUENCE_NO,dr_gsm,4,62
SEQUENCE_NO,dr_ismg,4,39
SEQUENCE_NO,dr_kj,4,44
SEQUENCE_NO,dr_pbx,4,62
SEQUENCE_NO,dr_sms,4,39
SEQUENCE_NO,dr_wap,4,40
SEQUENCE_NO,dr_wlan,4,85
SERVER_PROV,dr_cbs,4,88
SERVICE_ATTR,dr_wap,4,49
SERVICE_CODE,dr_addvalue,4,78
SERVICE_CODE,dr_domestic,4,4
SERVICE_CODE,dr_ggprs,4,73
SERVICE_CODE,dr_gsm,4,74
SERVICE_CODE,dr_in_gprs,4,34
SERVICE_CODE,dr_in_gprs_old,4,34
SERVICE_CODE,dr_ip,4,50
SERVICE_CODE,dr_ismg,4,46
SERVICE_CODE,dr_pbx,4,74
SERVICE_CODE,dr_wap,4,45
SERVICE_CODE,dr_wlan,4,51
SERVICE_ID,dr_addvalue,4,2
SERVICE_ID,dr_cbs,4,2
SERVICE_ID,dr_ext,4,3
SERVICE_ID,dr_ggprs,4,3
SERVICE_ID,dr_gprs,4,3
SERVICE_ID,dr_gsm,4,2
SERVICE_ID,dr_in_gprs,2,2
SERVICE_ID,dr_in_gprs_old,2,2
SERVICE_ID,dr_ip,4,3
SERVICE_ID,dr_ismg,4,3
SERVICE_ID,dr_kj,4,3
SERVICE_ID,dr_mms,4,3
SERVICE_ID,dr_pbx,4,2
SERVICE_ID,dr_scp,4,2
SERVICE_ID,dr_scp_old,4,2
SERVICE_ID,dr_sms,4,3
SERVICE_ID,dr_vc,4,3
SERVICE_ID,dr_wap,4,3
SERVICE_ID,dr_wlan,4,3
SERVICE_KEY,dr_addvalue,4,79
SERVICE_KEY,dr_gprs,4,129
SERVICE_KEY,dr_gsm,4,75
SERVICE_KEY,dr_ip,4,45
VOLUME_5G,dr_ggprs,4,145
VOLUME_5G,dr_gprs,4,141
NP_FLAG,dr_ggprs,4,147
OPP_NP_FLAG,dr_ggprs,4,148
NP_FLAG,dr_gprs,4,142
OPP_NP_FLAG,dr_gprs,4,143
NP_FLAG,dr_gsm,4,112
OPP_NP_FLAG,dr_gsm,4,113
NP_FLAG,dr_ip,4,81
OPP_NP_FLAG,dr_ip,4,82
NP_FLAG,dr_ismg,4,89
OPP_NP_FLAG,dr_ismg,4,90
NP_FLAG,dr_kj,4,86
OPP_NP_FLAG,dr_kj,4,87
NP_FLAG,dr_mms,4,99
OPP_NP_FLAG,dr_mms,4,100
NP_FLAG,dr_pbx,4,109
OPP_NP_FLAG,dr_pbx,4,110
NP_FLAG,dr_sms,4,98
OPP_NP_FLAG,dr_sms,4,99
NP_FLAG,dr_cbs,4,106
OPP_NP_FLAG,dr_cbs,4,107
NP_FLAG,dr_wap,4,82
OPP_NP_FLAG ,dr_wap,4,83
NP_FLAG,dr_wlan,4,90
OPP_NP_FLAG ,dr_wlan,4,91
NP_FLAG,dr_ext,4,63
NP_FLAG,dr_addvalue,4,118
OPP_NP_FLAG ,dr_addvalue,4,119
DO_CLONE,dr_ggprs,1,146
A_NAME,dr_gis,4,36
A_VASP_ID,dr_gis,4,37
A_PROV_ID,dr_gis,4,38
A_NAME,dr_wlwz,4,36
A_VASP_ID,dr_wlwz,4,37
A_PROV_ID,dr_wlwz,4,38
A_NAME,dr_lbmp,4,36
A_VASP_ID,dr_lbmp,4,37
A_PROV_ID,dr_lbmp,4,38
A_NAME,dr_zfaq,4,29
A_VASP_ID,dr_zfaq,4,30
A_PROV_ID,dr_zfaq,4,31
A_ORDER_ID,dr_wzjy,4,38
A_NAME,dr_wzjy,4,39
A_VASP_ID,dr_wzjy,4,40
A_PROV_ID,dr_wzjy,4,41
BEGIN_TIME3,dr_ggprs,5,149
SERVICE_KEY,dr_ismg,4,76
SERVICE_KEY,dr_kj,4,55
SERVICE_KEY,dr_mms,4,90
SERVICE_KEY,dr_pbx,4,75
SERVICE_KEY,dr_sms,4,53
SERVICE_KEY,dr_wap,4,53
SERVICE_KEY,dr_wlan,4,74
SERVICE_PACKET_CODE,dr_cbs,4,84
SERVICE_TYPE,dr_addvalue,4,77
SERVICE_TYPE,dr_cbs,4,28
SERVICE_TYPE,dr_ggprs,4,68
SERVICE_TYPE,dr_gsm,4,73
SERVICE_TYPE,dr_hu,4,7
SERVICE_TYPE,dr_ip,4,49
SERVICE_TYPE,dr_pbx,4,73
SERVICE_TYPE,dr_wap,4,44
SERVICE_USAGE,dr_ggprs,4,72
SER_CODE,dr_mms,4,55
SESSION_ID,dr_in_gprs,4,6
SESSION_ID,dr_in_gprs_old,4,6
SESSION_ID,dr_scp,4,16
SESSION_ID,dr_scp_old,4,16
SET_TIME,dr_mms,5,58
SGSN_ADDRESS,dr_ggprs,4,44
SGSN_ADDRESS,dr_gprs,4,42
SGSN_ADDRESS,dr_in_gprs,4,17
SGSN_ADDRESS,dr_in_gprs_old,4,17
SGSN_CHANGE,dr_ggprs,4,45
SGSN_CHANGE,dr_gprs,4,43
SGSN_ID,dr_ggprs,4,67
SGSN_PLMN,dr_ggprs,4,60
SGSN_PLMN,dr_gprs,4,134
SGSN_PLMN,dr_in_gprs,4,52
SGSN_PLMN,dr_in_gprs_old,4,52
SMSC_ID,dr_ismg,4,54
SMS_CENTER_NUMBER,dr_scp,4,21
SMS_CENTER_NUMBER,dr_scp_old,4,21
SMS_CENTER_NUMBER,dr_sms,4,47
SMS_ID,dr_scp,4,22
SMS_ID,dr_scp_old,4,22
SMS_ID,dr_sms,4,54
SMS_TYPE,dr_sms,4,60
SOCKET_SERVER_POINT,dr_in_gprs,2,68
SOCKET_SERVER_TYPE,dr_in_gprs,2,69
SOCK_FD,dr_in_gprs,1,67
SOURCE_TYPE,dr_hu,4,4
SOURCE_TYPE,dr_ismg,4,44
SP_CODE,dr_addvalue,4,71
SP_CODE,dr_cbs,4,61
SP_CODE,dr_ismg,4,45
SP_CODE,dr_kj,4,43
SP_CODE,dr_mms,4,54
SP_CODE,dr_sms,4,78
SP_CODE,dr_wap,4,38
SP_CODE,dr_wlan,4,52
SP_RELA_TYPE,dr_addvalue,4,28
SRC_TYPE,dr_kj,4,41
SSR,dr_sms,4,56
START_TIME,dr_addvalue,5,21
START_TIME,dr_cbs,5,18
START_TIME,dr_domestic,5,2
START_TIME,dr_ext,5,19
START_TIME,dr_ggprs,5,23
START_TIME,dr_gprs,5,22
START_TIME,dr_gsm,5,20
START_TIME,dr_hu,5,8
START_TIME,dr_in_gprs,5,4
START_TIME,dr_in_gprs_old,5,4
START_TIME,dr_ip,5,20
START_TIME,dr_ismg,5,21
START_TIME,dr_kj,5,36
START_TIME,dr_mms,5,21
START_TIME,dr_pbx,5,20
START_TIME,dr_scp,5,7
START_TIME,dr_scp_old,5,7
START_TIME,dr_sms,5,20
START_TIME,dr_vc,5,5
START_TIME,dr_wap,5,20
START_TIME,dr_wlan,5,20
STAT_TYPE1,dr_mms,4,67
STAT_TYPE2,dr_mms,4,68
STD_BASIC_CHARGE,dr_addvalue,4,55
STD_BASIC_CHARGE,dr_cbs,4,55
STD_BASIC_CHARGE,dr_ext,4,38
STD_BASIC_CHARGE,dr_ggprs,4,114
STD_BASIC_CHARGE,dr_gprs,4,109
STD_BASIC_CHARGE,dr_gsm,4,54
STD_BASIC_CHARGE,dr_ip,4,60
STD_BASIC_CHARGE,dr_ismg,4,58
STD_BASIC_CHARGE,dr_kj,4,61
STD_BASIC_CHARGE,dr_mms,4,75
STD_BASIC_CHARGE,dr_pbx,4,54
STD_BASIC_CHARGE,dr_sms,4,71
STD_BASIC_CHARGE,dr_wap,4,57
STD_BASIC_CHARGE,dr_wlan,4,57
STD_ERR_CODE,dr_addvalue,4,106
STD_ERR_CODE,dr_cbs,4,95
STD_ERR_CODE,dr_domestic,1,8
STD_ERR_CODE,dr_ggprs,4,128
STD_ERR_CODE,dr_gprs,4,125
STD_ERR_CODE,dr_gsm,4,102
STD_ERR_CODE,dr_ip,4,74
STD_ERR_CODE,dr_ismg,4,73
STD_ERR_CODE,dr_kj,4,75
STD_ERR_CODE,dr_mms,4,87
STD_ERR_CODE,dr_pbx,4,102
STD_ERR_CODE,dr_sms,4,86
STD_ERR_CODE,dr_wap,4,71
STD_ERR_CODE,dr_wlan,4,71
STD_OTHER_CHARGE,dr_addvalue,4,57
STD_OTHER_CHARGE,dr_cbs,4,57
STD_OTHER_CHARGE,dr_ext,4,40
STD_OTHER_CHARGE,dr_ggprs,4,116
STD_OTHER_CHARGE,dr_gprs,4,111
STD_OTHER_CHARGE,dr_gsm,4,56
STD_OTHER_CHARGE,dr_ip,4,62
STD_OTHER_CHARGE,dr_ismg,4,60
STD_OTHER_CHARGE,dr_kj,4,63
STD_OTHER_CHARGE,dr_mms,4,77
STD_OTHER_CHARGE,dr_pbx,4,56
STD_OTHER_CHARGE,dr_sms,4,73
STD_OTHER_CHARGE,dr_wap,4,59
STD_OTHER_CHARGE,dr_wlan,4,59
STD_TOLL_CHARGE,dr_addvalue,4,56
STD_TOLL_CHARGE,dr_cbs,4,56
STD_TOLL_CHARGE,dr_ext,4,39
STD_TOLL_CHARGE,dr_ggprs,4,115
STD_TOLL_CHARGE,dr_gprs,4,110
STD_TOLL_CHARGE,dr_gsm,4,55
STD_TOLL_CHARGE,dr_ip,4,61
STD_TOLL_CHARGE,dr_ismg,4,59
STD_TOLL_CHARGE,dr_kj,4,62
STD_TOLL_CHARGE,dr_mms,4,76
STD_TOLL_CHARGE,dr_pbx,4,55
STD_TOLL_CHARGE,dr_sms,4,72
STD_TOLL_CHARGE,dr_wap,4,58
STD_TOLL_CHARGE,dr_wlan,4,58
STD_UNIT,dr_addvalue,4,50
STD_UNIT,dr_wlan,4,38
STD_unit,dr_gsm,4,49
STD_unit,dr_pbx,4,49
STOP_CAUSE,dr_addvalue,4,80
STOP_CAUSE,dr_cbs,4,93
STOP_CAUSE,dr_gsm,4,76
STOP_CAUSE,dr_pbx,4,76
STOP_CAUSE,dr_wlan,4,53
STOP_TIME,dr_cbs,5,19
STOP_TIME,dr_ismg,5,22
STOP_TIME,dr_kj,5,37
STOP_TIME,dr_sms,5,37
STOP_TIME,dr_wap,5,39
STOP_TIME,dr_wlan,5,41
STORE_TIME,dr_mms,4,48
STREAM_SERVER_CODE,dr_cbs,4,86
SYSTEM_TYPE,dr_ggprs,4,65
TARIFF1,dr_ggprs,4,78
TARIFF2,dr_ggprs,4,94
TARIFF_CHANGE_TIME,dr_in_gprs,4,23
TARIFF_CHANGE_TIME,dr_in_gprs_old,4,23
TARIFF_SEQ_ID1,dr_ggprs,2,79
TARIFF_SEQ_ID1,dr_gprs,4,61
TARIFF_SEQ_ID2,dr_ggprs,4,95
TARIFF_SEQ_ID2,dr_gprs,4,76
TARIFF_SEQ_ID3,dr_gprs,4,91
TERMINAL_TYPE,dr_wlan,4,81
TERM_TYPE,dr_cbs,4,90
TIMEOUT_FLAG,dr_in_gprs,2,57
TIMEOUT_FLAG,dr_in_gprs_old,2,57
TOLL_STD_UNIT,dr_addvalue,4,51
TOLL_STD_UNIT,dr_wlan,4,39
TOLL_STD_unit,dr_gsm,4,50
TOLL_STD_unit,dr_pbx,4,50
TOLL_TYPE,dr_addvalue,4,67
TOLL_TYPE,dr_gsm,4,66
TOLL_TYPE,dr_ip,4,56
TOLL_TYPE,dr_pbx,4,66
TOLL_TYPE2,dr_addvalue,4,68
TOLL_TYPE2,dr_gsm,4,67
TOLL_TYPE2,dr_pbx,4,67
TQT,dr_in_gprs,2,60
TQT,dr_in_gprs_old,2,60
TRADEMARK,dr_addvalue,4,1
TRADEMARK,dr_cbs,4,1
TRADEMARK,dr_ext,4,1
TRADEMARK,dr_ggprs,4,1
TRADEMARK,dr_gprs,4,1
TRADEMARK,dr_gsm,4,1
TRADEMARK,dr_ip,4,1
TRADEMARK,dr_ismg,4,1
TRADEMARK,dr_kj,4,1
TRADEMARK,dr_mms,4,1
TRADEMARK,dr_pbx,4,1
TRADEMARK,dr_sms,4,1
TRADEMARK,dr_vc,4,1
TRADEMARK,dr_wap,4,1
TRADEMARK,dr_wlan,4,1
TRADE_STATE,dr_vc,4,10
TRADE_TYPE,dr_vc,4,8
TRANSMIT_DN,dr_mms,4,41
TRANSMIT_TYPE,dr_mms,4,45
UPVOLUME,dr_gprs,4,57
UP_VOLUME,dr_ggprs,4,74
UP_VOLUME,dr_wlan,4,43
UP_VOLUME1,dr_cbs,4,22
UP_VOLUME2,dr_cbs,4,23
URI,dr_ggprs,4,76
URL_INFO,dr_cbs,4,67
USER_BILL_DAY,dr_addvalue,1,110
USER_BILL_DAY,dr_cbs,1,99
USER_BILL_DAY,dr_ext,1,54
USER_BILL_DAY,dr_ggprs,1,137
USER_BILL_DAY,dr_gprs,1,131
USER_BILL_DAY,dr_gsm,1,106
USER_BILL_DAY,dr_hu,1,19
USER_BILL_DAY,dr_ip,1,78
